"tx","ty","tz","r","g","b","a","scale","shape",
"0.7349844","0.7856407","0.010025177",,,,,,,
"0.1675734","0.89827514","0.015457389",,,,,,,
"0.049228027","0.70442235","0.008957046",,,,,,,
"0.20770335","0.82116234","0.025177386",,,,,,,
"0.44145316","0.2355086","0.020935379",,,,,,,
"0.36162856","0.14243662","0.02153048",,,,,,,
"0.46234983","0.6153387","0.026596475",,,,,,,
"0.5041618","0.76132435","0.02325475",,,,,,,
"0.56752485","0.68840855","0.020187685",,,,,,,
"0.11640237","0.3719815","0.013595789",,,,,,,
"0.55792695","0.9053061","0.015045396",,,,,,,
"0.303171","0.45716754","0.027008468",,,,,,,
"0.28735143","0.13930704","0.022476539",,,,,,,
"0.21421272","0.9193075","0.018249791",,,,,,,
"0.291959","0.6150283","0.032043945",,,,,,,
"0.44607222","0.8617952","0.022980087",,,,,,,
"0.34837857","0.37483725","0.026138704",,,,,,,
"0.29819787","0.9009772","0.023468375",,,,,,,
"0.36602646","0.8355479","0.027740901",,,,,,,
"0.6313258","0.88381976","0.011749447",,,,,,,
"0.439947","0.87231016","0.022949569",,,,,,,
"0.2757312","0.2272628","0.024536507",,,,,,,
"0.30224735","0.5376365","0.029556725",,,,,,,
"0.2557976","0.532206","0.028137637",,,,,,,
"0.32200623","0.8345664","0.028366521",,,,,,,
"0.14160356","0.26862103","0.017288473",,,,,,,
"0.36509112","0.19066653","0.023666743",,,,,,,
"0.5092069","0.26884055","0.016296636",,,,,,,
"0.36680365","0.89041126","0.02418555",,,,,,,
"0.66536826","0.63435584","0.015640497",,,,,,,
"0.56918216","0.25619432","0.009323263",,,,,,,
"0.18418878","0.09613803","0.018249791",,,,,,,
"0.6176182","0.93664026","0.010940718",,,,,,,
"0.8734974","0.8895945","0.0008239872",,,,,,,
"0.183081","0.11111168","0.018768597",,,,,,,
"0.07489175","0.4950062","0.010421912",,,,,,,
"0.26120317","0.52714616","0.028122377",,,,,,,
"0.39578944","0.15770964","0.020798046",,,,,,,
"0.0789961","0.5637025","0.013000687",,,,,,,
"0.55871093","0.53350514","0.01994354",,,,,,,
"0.12786701","0.56248516","0.01934844",,,,,,,
"0.5585079","0.8188794","0.018219272",,,,,,,
"0.6104532","0.49692315","0.016464485",,,,,,,
"0.1664728","0.2201089","0.019485772",,,,,,,
"0.36613673","0.1383654","0.021179523",,,,,,,
"0.17596784","0.451268","0.01980621",,,,,,,
"0.27657682","0.45621526","0.026245518",,,,,,,
"0.3905165","0.48284438","0.027100023",,,,,,,
"0.3478679","0.8297614","0.028305486",,,,,,,
"0.17848645","0.13644502","0.019546807",,,,,,,
"0.65181243","0.7682129","0.0142824445",,,,,,,
"0.34918085","0.66351885","0.032425422",,,,,,,
"0.13910542","0.14495014","0.017914092",,,,,,,
"0.18185069","0.80738044","0.023331044",,,,,,,
"0.3413308","0.8235414","0.02887007",,,,,,,
"0.2255656","0.8531973","0.024231328",,,,,,,
"0.2928261","0.8924649","0.02403296",,,,,,,
"0.3585643","0.7566174","0.03134203",,,,,,,
"0.534385","0.922568","0.015701534",,,,,,,
"0.678566","0.78892326","0.012390326",,,,,,,
"0.46405372","0.116116785","0.013138018",,,,,,,
"0.16083324","0.21629396","0.019287404",,,,,,,
