"tx","ty","tz","r","g","b","a","scale","shape",
"0.65312","0.845608","0.0115511",,,,,,,
"0.141282","0.49123","0.0187076",,,,,,,
"0.264603","0.166336","0.0226902",,,,,,,
"0.487014","0.818005","0.0222171",,,,,,,
"0.82371","0.849321","0.0040589",,,,,,,
"0.382158","0.642338","0.0307012",,,,,,,
"0.507973","0.827814","0.0217288",,,,,,,
"0.203149","0.777571","0.0270542",,,,,,,
"0.412002","0.793307","0.0280766",,,,,,,
"0.171281","0.656183","0.0260014",,,,,,,
"0.612851","0.446671","0.0148928",,,,,,,
"0.15896","0.794077","0.0229343",,,,,,,
"0.162837","0.428432","0.0187228",,,,,,,
"0.216515","0.276455","0.0225071",,,,,,,
"0.169724","0.653193","0.0254215",,,,,,,
"0.448664","0.799414","0.0259098",,,,,,,
"0.180152","0.774908","0.0254368",,,,,,,
"0.236448","0.798672","0.0280156",,,,,,,
"0.44347","0.795349","0.0256809",,,,,,,
"0.145548","0.470749","0.0172274",,,,,,,
"0.506787","0.818387","0.0222629",,,,,,,
"0.428813","0.820029","0.0262303",,,,,,,
"0.177647","0.394845","0.0184939",,,,,,,
"0.158215","0.60521","0.0228733",,,,,,,
"0.145388","0.497143","0.0179294",,,,,,,
"0.169438","0.395198","0.0185397",,,,,,,
"0.134867","0.815175","0.0164492",,,,,,,
"0.260748","0.155613","0.0224918",,,,,,,
"0.904202","0.849806","0.000457771",,,,,,,
"0.408235","0.793218","0.0278172",,,,,,,
"0.240451","0.807077","0.0286564",,,,,,,
"0.161226","0.667431","0.0260319",,,,,,,
"0.179743","0.382492","0.0189822",,,,,,,
"0.570834","0.850769","0.016022",,,,,,,
"0.163691","0.383414","0.0174105",,,,,,,
"0.0929468","0.872783","0.0077821",,,,,,,
"0.235163","0.820675","0.0273442",,,,,,,
"0.486232","0.814073","0.0231937",,,,,,,
"0.739193","0.842702","0.00790417",,,,,,,
"0.483401","0.816164","0.0238956",,,,,,,
"0.619958","0.862382","0.0124819",,,,,,,
"0.707766","0.83173","0.00898756",,,,,,,
"0.610625","0.867155","0.0129549",,,,,,,
"0.218395","0.214887","0.0222477",,,,,,,
"0.813327","0.824001","0.00459297",,,,,,,
"0.155908","0.605006","0.024506",,,,,,,
"0.176498","0.38557","0.0180362",,,,,,,
"0.494592","0.821583","0.0225681",,,,,,,
"0.260053","0.0421395","0.0165103",,,,,,,
"0.172363","0.756342","0.0257115",,,,,,,
"0.162696","0.68682","0.0251164",,,,,,,
"0.393592","0.637652","0.0306401",,,,,,,
"0.393523","0.821582","0.0273594",,,,,,,
"0.229129","0.192867","0.0226444",,,,,,,
"0.395534","0.818299","0.0283818",,,,,,,
"0.74066","0.849821","0.00816358",,,,,,,
"0.202305","0.7788","0.026566",,,,,,,
"0.210032","0.295361","0.0211185",,,,,,,
